
Measuring costs for CostType::Contract(VerifyMlDsa44Sig)


Measuring costs for CostType::Contract(VerifyMlDsa44Sig)

iterations        inputs     cpu_insns_total     cpu_insns_base     mem_bytes_total     mem_bytes_base     time_ns_total     time_ns_base     ave_net_input     ave_net_insns     ave_net_bytes     ave_net_ns     ave_net_insn_per_input     ave_net_bytes_per_input
       100     3,114,400         246,905,257             71,827                   0                  0        19,056,633           86,654            31,144         2,468,334                 0        189,699                         79     0
       100     3,128,000         247,546,755             71,827                   0                  0        18,169,057           86,654            31,280         2,474,749                 0        180,824                         79     0
       100     3,141,600         248,201,853             71,827                   0                  0        18,271,324           86,654            31,416         2,481,300                 0        181,846                         78     0
       100     3,155,200         248,846,746             71,827                   0                  0        17,948,952           86,654            31,552         2,487,749                 0        178,622                         78     0
       100     3,168,800         249,501,855             71,827                   0                  0        16,688,438           86,654            31,688         2,494,300                 0        166,017                         78     0
       100     3,182,400         250,145,055             71,827                   0                  0        16,555,426           86,654            31,824         2,500,732                 0        164,687                         78     0
       100     3,196,000         250,795,050             71,827                   0                  0        16,434,953           86,654            31,960         2,507,232                 0        163,482                         78     0
       100     3,209,600         251,441,650             71,827                   0                  0        16,111,552           86,654            32,096         2,513,698                 0        160,248                         78     0
       100     3,223,200         252,089,949             71,827                   0                  0        16,389,640           86,654            32,232         2,520,181                 0        163,029                         78     0
       100     3,236,800         252,739,952             71,827                   0                  0        18,164,952           86,654            32,368         2,526,681                 0        180,782                         78     0
       100     3,250,400         253,388,253             71,827                   0                  0        19,458,202           86,654            32,504         2,533,164                 0        193,715                         77     0
       100     3,264,000         254,036,384             71,827                   0                  0        20,927,781           86,654            32,640         2,539,645                 0        208,411                         77     0

Contract(VerifyMlDsa65Sig) cpu: MeteredCostComponent { const_term: 983619, lin_term: ScaledU64(6103) }, R2 score: 0.9999999788620585
Contract(VerifyMlDsa65Sig) mem: MeteredCostComponent { const_term: 0, lin_term: ScaledU64(0) }, R2 score: NaN

Measuring costs for CostType::Contract(VerifyMlDsa87Sig)


Measuring costs for CostType::Contract(VerifyMlDsa87Sig)

iterations        inputs     cpu_insns_total     cpu_insns_base     mem_bytes_total     mem_bytes_base     time_ns_total     time_ns_base     ave_net_input     ave_net_insns     ave_net_bytes     ave_net_ns     ave_net_insn_per_input     ave_net_bytes_per_input
       100             0         143,810,252             89,240                   0                  0        14,595,725          175,645                 0         1,437,210                 0        144,200                  1,437,210     0
       100        13,600         144,472,453             89,240                   0                  0        14,516,060          175,645               136         1,443,832                 0        143,404                     10,616     0
       100        27,200         145,105,753             89,240                   0                  0        14,076,015          175,645               272         1,450,165                 0        139,003                      5,331     0
       100        40,800         145,759,154             89,240                   0                  0        16,572,464          175,645               408         1,456,699                 0        163,968                      3,570     0
       100        54,400         146,404,045             89,240                   0                  0        16,326,831          175,645               544         1,463,148                 0        161,511                      2,689     0
       100        68,000         147,060,851             89,240                   0                  0        14,128,958          175,645               680         1,469,716                 0        139,533                      2,161     0
       100        81,600         147,705,756             89,240                   0                  0        12,762,827          175,645               816         1,476,165                 0        125,871                      1,809     0
       100        95,200         148,350,646             89,240                   0                  0        11,759,645          175,645               952         1,482,614                 0        115,840                      1,557     0
       100       108,800         148,995,548             89,240                   0                  0        12,045,052          175,645             1,088         1,489,063                 0        118,694                      1,368     0
       100       122,400         149,648,946             89,240                   0                  0        11,574,514          175,645             1,224         1,495,597                 0        113,988                      1,221     0
       100       136,000         150,297,244             89,240                   0                  0        11,208,644          175,645             1,360         1,502,080                 0        110,329                      1,104     0
       100       149,600         150,943,844             89,240                   0                  0        11,002,945          175,645             1,496         1,508,546                 0        108,273                      1,008     0
       100       163,200         151,595,541             89,240                   0                  0        10,962,801          175,645             1,632         1,515,063                 0        107,871                        928     0
       100       176,800         152,245,552             89,240                   0                  0        11,257,089          175,645             1,768         1,521,563                 0        110,814                        860     0
       100       190,400         152,890,466             89,240                   0                  0        11,220,328          175,645             1,904         1,528,012                 0        110,446                        802     0
       100       204,000         153,552,349             89,240                   0                  0        11,125,702          175,645             2,040         1,534,631                 0        109,500                        752     0
       100       217,600         154,183,646             89,240                   0                  0        11,277,560          175,645             2,176         1,540,944                 0        111,019                        708     0
       100       231,200         154,838,750             89,240                   0                  0        11,746,346          175,645             2,312         1,547,495                 0        115,707                        669     0
       100       244,800         155,490,438             89,240                   0                  0        11,949,567          175,645             2,448         1,554,011                 0        117,739                        634     0
       100       258,400         156,125,146             89,240                   0                  0        11,998,264          175,645             2,584         1,560,359                 0        118,226                        603     0
       100       272,000         156,792,146             89,240                   0                  0        12,065,990          175,645             2,720         1,567,029                 0        118,903                        576     0
       100       285,600         157,425,146             89,240                   0                  0        11,895,287          175,645             2,856         1,573,359                 0        117,196                        550     0
       100       299,200         158,076,848             89,240                   0                  0        12,073,828          175,645             2,992         1,579,876                 0        118,981                        528     0
       100       312,800         158,721,746             89,240                   0                  0        11,874,712          175,645             3,128         1,586,325                 0        116,990                        507     0
       100       326,400         159,368,344             89,240                   0                  0        11,496,313          175,645             3,264         1,592,791                 0        113,206                        487     0
       100       340,000         160,023,440             89,240                   0                  0        11,309,697          175,645             3,400         1,599,342                 0        111,340                        470     0
       100       353,600         160,661,542             89,240                   0                  0        11,270,694          175,645             3,536         1,605,723                 0        110,950                        454     0
       100       367,200         161,323,432             89,240                   0                  0        12,058,988          175,645             3,672         1,612,341                 0        118,833                        439     0
       100       380,800         161,964,942             89,240                   0                  0        14,440,357          175,645             3,808         1,618,757                 0        142,647                        425     0
       100       394,400         162,618,304             89,240                   0                  0        14,213,688          175,645             3,944         1,625,290                 0        140,380                        412     0
       100       408,000         163,263,241             89,240                   0                  0        13,448,767          175,645             4,080         1,631,740                 0        132,731                        399     0
       100       421,600         163,909,826             89,240                   0                  0        14,570,470          175,645             4,216         1,638,205                 0        143,948                        388     0
       100       435,200         164,554,728             89,240                   0                  0        12,113,581          175,645             4,352         1,644,654                 0        119,379                        377     0
       100       448,800         165,201,341             89,240                   0                  0        15,091,260          175,645             4,488         1,651,121                 0        149,156                        367     0
       100       462,400         165,859,843             89,240                   0                  0        15,406,138          175,645             4,624         1,657,706                 0        152,304                        358     0
       100       476,000         166,504,737             89,240                   0                  0        14,233,623          175,645             4,760         1,664,154                 0        140,579                        349     0
       100       489,600         167,151,342             89,240                   0                  0        12,700,748          175,645             4,896         1,670,621                 0        125,251                        341     0
       100       503,200         167,797,947             89,240                   0                  0        14,182,944          175,645             5,032         1,677,087                 0        140,072                        333     0
       100       516,800         168,451,337             89,240                   0                  0        14,211,736          175,645             5,168         1,683,620                 0        140,360                        325     0
       100       530,400         169,103,030             89,240                   0                  0        12,828,683          175,645             5,304         1,690,137                 0        126,530                        318     0
       100       544,000         169,741,137             89,240                   0                  0        12,277,810          175,645             5,440         1,696,518                 0        121,021                        311     0
       100       557,600         170,396,244             89,240                   0                  0        12,490,176          175,645             5,576         1,703,070                 0        123,145                        305     0
       100       571,200         171,036,040             89,240                   0                  0        12,575,557          175,645             5,712         1,709,468                 0        123,999                        299     0
       100       584,800         171,699,642             89,240                   0                  0        13,772,105          175,645             5,848         1,716,104                 0        135,964                        293     0
       100       598,400         172,339,447             89,240                   0                  0        13,602,508          175,645             5,984         1,722,502                 0        134,268                        287     0
       100       612,000         172,987,744             89,240                   0                  0        12,902,685          175,645             6,120         1,728,985                 0        127,270                        282     0
       100       625,600         173,642,842             89,240                   0                  0        14,018,799          175,645             6,256         1,735,536                 0        138,431                        277     0
       100       639,200         174,292,839             89,240                   0                  0        13,338,236          175,645             6,392         1,742,035                 0        131,625                        272     0
       100       652,800         174,925,766             89,240                   0                  0        12,778,631          175,645             6,528         1,748,365                 0        126,029                        267     0
       100       666,400         175,582,646             89,240                   0                  0        12,465,480          175,645             6,664         1,754,934                 0        122,898                        263     0
       100       680,000         176,236,037             89,240                   0                  0        12,483,801          175,645             6,800         1,761,467                 0        123,081                        259     0
       100       693,600         176,875,839             89,240                   0                  0        12,785,325          175,645             6,936         1,767,865                 0        126,096                        254     0
       100       707,200         177,534,342             89,240                   0                  0        12,598,663          175,645             7,072         1,774,451                 0        124,230                        250     0
       100       720,800         178,177,532             89,240                   0                  0        12,653,038          175,645             7,208         1,780,882                 0        124,773                        247     0
       100       734,400         178,820,731             89,240                   0                  0        12,837,369          175,645             7,344         1,787,314                 0        126,617                        243     0
       100       748,000         179,479,222             89,240                   0                  0        12,654,155          175,645             7,480         1,793,899                 0        124,785                        239     0
       100       761,600         180,112,236             89,240                   0                  0        12,186,647          175,645             7,616         1,800,229                 0        120,110                        236     0
       100       775,200         180,770,738             89,240                   0                  0        12,386,680          175,645             7,752         1,806,814                 0        122,110                        233     0
       100       788,800         181,422,442             89,240                   0                  0        12,511,782          175,645             7,888         1,813,332                 0        123,361                        229     0
       100       802,400         182,063,944             89,240                   0                  0        12,312,143          175,645             8,024         1,819,747                 0        121,364                        226     0
       100       816,000         182,710,536             89,240                   0                  0        12,995,507          175,645             8,160         1,826,212                 0        128,198                        223     0
       100       829,600         183,367,336             89,240                   0                  0        16,738,127          175,645             8,296         1,832,780                 0        165,624                        220     0
       100       843,200         184,003,733             89,240                   0                  0        16,124,895          175,645             8,432         1,839,144                 0        159,492                        218     0
       100       856,800         184,660,621             89,240                   0                  0        13,835,190          175,645             8,568         1,845,713                 0        136,595                        215     0
       100       870,400         185,308,843             89,240                   0                  0        14,082,380          175,645             8,704         1,852,196                 0        139,067                        212     0
       100       884,000         185,952,043             89,240                   0                  0        15,707,716          175,645             8,840         1,858,628                 0        155,320                        210     0
       100       897,600         186,612,234             89,240                   0                  0        14,431,374          175,645             8,976         1,865,229                 0        142,557                        207     0
       100       911,200         187,246,935             89,240                   0                  0        15,469,566          175,645             9,112         1,871,576                 0        152,939                        205     0
       100       924,800         187,893,539             89,240                   0                  0        14,136,263          175,645             9,248         1,878,042                 0        139,606                        203     0
       100       938,400         188,540,129             89,240                   0                  0        16,113,099          175,645             9,384         1,884,508                 0        159,374                        200     0
       100       952,000         189,190,135             89,240                   0                  0        13,872,973          175,645             9,520         1,891,008                 0        136,973                        198     0
       100       965,600         189,836,736             89,240                   0                  0        13,737,697          175,645             9,656         1,897,474                 0        135,620                        196     0
       100       979,200         190,502,038             89,240                   0                  0        13,638,423          175,645             9,792         1,904,127                 0        134,627                        194     0
       100       992,800         191,136,737             89,240                   0                  0        13,718,058          175,645             9,928         1,910,474                 0        135,424                        192     0
       100     1,006,400         191,795,240             89,240                   0                  0        13,672,326          175,645            10,064         1,917,060                 0        134,966                        190     0
       100     1,020,000         192,435,036             89,240                   0                  0        13,792,692          175,645            10,200         1,923,457                 0        136,170                        188     0
       100     1,033,600         193,081,630             89,240                   0                  0        13,805,014          175,645            10,336         1,929,923                 0        136,293                        186     0
       100     1,047,200         193,736,725             89,240                   0                  0        13,814,893          175,645            10,472         1,936,474                 0        136,392                        184     0
       100     1,060,800         194,383,326             89,240                   0                  0        15,173,390          175,645            10,608         1,942,940                 0        149,977                        183     0
       100     1,074,400         195,033,341             89,240                   0                  0        14,438,589          175,645            10,744         1,949,441                 0        142,629                        181     0
       100     1,088,000         195,673,143             89,240                   0                  0        15,086,703          175,645            10,880         1,955,839                 0        149,110                        179     0
       100     1,101,600         196,323,142             89,240                   0                  0        14,473,679          175,645            11,016         1,962,339                 0        142,980                        178     0
       100     1,115,200         196,976,504             89,240                   0                  0        14,787,430          175,645            11,152         1,968,872                 0        146,117                        176     0
       100     1,128,800         197,636,736             89,240                   0                  0        13,735,049          175,645            11,288         1,975,474                 0        135,594                        175     0
       100     1,142,400         198,268,023             89,240                   0                  0        13,873,620          175,645            11,424         1,981,787                 0        136,979                        173     0
       100     1,156,000         198,931,626             89,240                   0                  0        14,083,485          175,645            11,560         1,988,423                 0        139,078                        172     0
       100     1,169,600         199,564,631             89,240                   0                  0        14,213,838          175,645            11,696         1,994,753                 0        140,381                        170     0
       100     1,183,200         200,216,341             89,240                   0                  0        15,624,102          175,645            11,832         2,001,271                 0        154,484                        169     0
       100     1,196,800         200,857,841             89,240                   0                  0        16,230,696          175,645            11,968         2,007,686                 0        160,550                        167     0
       100     1,210,400         201,516,343             89,240                   0                  0        15,689,705          175,645            12,104         2,014,271                 0        155,140                        166     0
       100     1,224,000         202,161,229             89,240                   0                  0        15,304,391          175,645            12,240         2,020,719                 0        151,287                        165     0
       100     1,237,600         202,801,037             89,240                   0                  0        14,852,025          175,645            12,376         2,027,117                 0        146,763                        163     0
       100     1,251,200         203,466,339             89,240                   0                  0        14,281,099          175,645            12,512         2,033,770                 0        141,054                        162     0
       100     1,264,800         204,102,735             89,240                   0                  0        14,248,570          175,645            12,648         2,040,134                 0        140,729                        161     0
       100     1,278,400         204,757,842             89,240                   0                  0        14,307,342          175,645            12,784         2,046,686                 0        141,316                        160     0
       100     1,292,000         205,399,335             89,240                   0                  0        14,782,773          175,645            12,920         2,053,100                 0        146,071                        158     0
       100     1,305,600         206,049,339             89,240                   0                  0        14,489,965          175,645            13,056         2,059,600                 0        143,143                        157     0
       100     1,319,200         206,695,892             89,240                   0                  0        14,205,415          175,645            13,192         2,066,066                 0        140,297                        156     0
       100     1,332,800         207,352,739             89,240                   0                  0        13,961,646          175,645            13,328         2,072,634                 0        137,860                        155     0
       100     1,346,400         208,007,820             89,240                   0                  0        13,621,332          175,645            13,464         2,079,185                 0        134,456                        154     0
       100     1,360,000         208,645,929             89,240                   0                  0        14,110,594          175,645            13,600         2,085,566                 0        139,349                        153     0
       100     1,373,600         209,297,635             89,240                   0                  0        15,927,741          175,645            13,736         2,092,083                 0        157,520                        152     0
       100     1,387,200         209,939,139             89,240                   0                  0        16,105,671          175,645            13,872         2,098,498                 0        159,300                        151     0
       100     1,400,800         210,589,150             89,240                   0                  0        16,987,032          175,645            14,008         2,104,999                 0        168,113                        150     0
       100     1,414,400         211,234,040             89,240                   0                  0        18,736,600          175,645            14,144         2,111,448                 0        185,609                        149     0
       100     1,428,000         211,887,434             89,240                   0                  0        20,122,311          175,645            14,280         2,117,981                 0        199,466                        148     0
       100     1,441,600         212,532,340             89,240                   0                  0        20,119,932          175,645            14,416         2,124,431                 0        199,442                        147     0
       100     1,455,200         213,182,335             89,240                   0                  0        18,698,327          175,645            14,552         2,130,930                 0        185,226                        146     0
       100     1,468,800         213,832,330             89,240                   0                  0        20,002,327          175,645            14,688         2,137,430                 0        198,266                        145     0
       100     1,482,400         214,480,646             89,240                   0                  0        21,283,094          175,645            14,824         2,143,914                 0        211,074                        144     0
       100     1,496,000         215,122,141             89,240                   0                  0        20,435,435          175,645            14,960         2,150,329                 0        202,597                        143     0
       100     1,509,600         215,780,643             89,240                   0                  0        22,719,680          175,645            15,096         2,156,914                 0        225,440                        142     0
       100     1,523,200         216,413,722             89,240                   0                  0        18,531,734          175,645            15,232         2,163,244                 0        183,560                        142     0
       100     1,536,800         217,070,449             89,240                   0                  0        18,316,891          175,645            15,368         2,169,812                 0        181,412                        141     0
       100     1,550,400         217,715,328             89,240                   0                  0        18,288,575          175,645            15,504         2,176,260                 0        181,129                        140     0
       100     1,564,000         218,375,518             89,240                   0                  0        20,598,408          175,645            15,640         2,182,862                 0        204,227                        139     0
       100     1,577,600         219,022,144             89,240                   0                  0        20,851,694          175,645            15,776         2,189,329                 0        206,760                        138     0
       100     1,591,200         219,667,047             89,240                   0                  0        15,599,353          175,645            15,912         2,195,778                 0        154,237                        137     0
       100     1,604,800         220,318,740             89,240                   0                  0        15,406,384          175,645            16,048         2,202,295                 0        152,307                        137     0
       100     1,618,400         220,956,838             89,240                   0                  0        15,201,502          175,645            16,184         2,208,675                 0        150,258                        136     0
       100     1,632,000         221,603,437             89,240                   0                  0        15,204,125          175,645            16,320         2,215,141                 0        150,284                        135     0
       100     1,645,600         222,251,753             89,240                   0                  0        15,651,338          175,645            16,456         2,221,625                 0        154,756                        135     0
       100     1,659,200         222,896,631             89,240                   0                  0        14,848,895          175,645            16,592         2,228,073                 0        146,732                        134     0
       100     1,672,800         223,550,031             89,240                   0                  0        16,208,573          175,645            16,728         2,234,607                 0        160,329                        133     0
       100     1,686,400         224,210,245             89,240                   0                  0        15,413,670          175,645            16,864         2,241,210                 0        152,380                        132     0
       100     1,700,000         224,860,231             89,240                   0                  0        16,016,798          175,645            17,000         2,247,709                 0        158,411                        132     0
       100     1,713,600         225,510,234             89,240                   0                  0        15,623,580          175,645            17,136         2,254,209                 0        154,479                        131     0
       100     1,727,200         226,146,717             89,240                   0                  0        15,566,931          175,645            17,272         2,260,574                 0        153,912                        130     0
       100     1,740,800         226,793,240             89,240                   0                  0        15,744,988          175,645            17,408         2,267,040                 0        155,693                        130     0
       100     1,754,400         227,446,635             89,240                   0                  0        15,543,218          175,645            17,544         2,273,573                 0        153,675                        129     0
       100     1,768,000         228,096,630             89,240                   0                  0        15,302,690          175,645            17,680         2,280,073                 0        151,270                        128     0
       100     1,781,600         228,743,242             89,240                   0                  0        18,027,361          175,645            17,816         2,286,540                 0        178,517                        128     0
       100     1,795,200         229,393,239             89,240                   0                  0        16,304,114          175,645            17,952         2,293,039                 0        161,284                        127     0
       100     1,808,800         230,046,629             89,240                   0                  0        20,132,774          175,645            18,088         2,299,573                 0        199,571                        127     0
       100     1,822,400         230,679,646             89,240                   0                  0        19,717,274          175,645            18,224         2,305,904                 0        195,416                        126     0
       100     1,836,000         231,333,038             89,240                   0                  0        20,762,848          175,645            18,360         2,312,437                 0        205,872                        125     0
       100     1,849,600         231,993,236             89,240                   0                  0        21,215,706          175,645            18,496         2,319,039                 0        210,400                        125     0
       100     1,863,200         232,636,429             89,240                   0                  0        19,803,451          175,645            18,632         2,325,471                 0        196,278                        124     0
       100     1,876,800         233,288,128             89,240                   0                  0        19,940,222          175,645            18,768         2,331,988                 0        197,645                        124     0
       100     1,890,400         233,934,736             89,240                   0                  0        20,243,880          175,645            18,904         2,338,454                 0        200,682                        123     0
       100     1,904,000         234,577,935             89,240                   0                  0        19,620,035          175,645            19,040         2,344,886                 0        194,443                        123     0
       100     1,917,600         235,222,839             89,240                   0                  0        21,513,088          175,645            19,176         2,351,335                 0        213,374                        122     0
       100     1,931,200         235,872,852             89,240                   0                  0        19,736,402          175,645            19,312         2,357,836                 0        195,607                        122     0
       100     1,944,800         236,519,440             89,240                   0                  0        20,532,396          175,645            19,448         2,364,302                 0        203,567                        121     0
       100     1,958,400         237,171,133             89,240                   0                  0        21,847,528          175,645            19,584         2,370,818                 0        216,718                        121     0
       100     1,972,000         237,816,031             89,240                   0                  0        24,370,189          175,645            19,720         2,377,267                 0        241,945                        120     0
       100     1,985,600         238,469,441             89,240                   0                  0        22,739,371          175,645            19,856         2,383,802                 0        225,637                        120     0
       100     1,999,200         239,117,745             89,240                   0                  0        25,167,105          175,645            19,992         2,390,285                 0        249,914                        119     0
       100     2,012,800         239,766,039             89,240                   0                  0        24,123,666          175,645            20,128         2,396,767                 0        239,480                        119     0
       100     2,026,400         240,402,445             89,240                   0                  0        22,506,971          175,645            20,264         2,403,132                 0        223,313                        118     0
       100     2,040,000         241,067,737             89,240                   0                  0        23,780,019          175,645            20,400         2,409,784                 0        236,043                        118     0
       100     2,053,600         241,709,237             89,240                   0                  0        23,625,496          175,645            20,536         2,416,199                 0        234,498                        117     0
       100     2,067,200         242,350,726             89,240                   0                  0        21,237,432          175,645            20,672         2,422,614                 0        210,617                        117     0
       100     2,080,800         243,004,128             89,240                   0                  0        23,608,183          175,645            20,808         2,429,148                 0        234,325                        116     0
       100     2,094,400         243,655,846             89,240                   0                  0        23,832,320          175,645            20,944         2,435,666                 0        236,566                        116     0
       100     2,108,000         244,293,940             89,240                   0                  0        26,176,315          175,645            21,080         2,442,047                 0        260,006                        115     0
       100     2,121,600         244,954,143             89,240                   0                  0        32,036,568          175,645            21,216         2,448,649                 0        318,609                        115     0
       100     2,135,200         245,597,348             89,240                   0                  0        22,355,431          175,645            21,352         2,455,081                 0        221,797                        114     0
       100     2,148,800         246,249,042             89,240                   0                  0        20,032,970          175,645            21,488         2,461,598                 0        198,573                        114     0
       100     2,162,400         246,897,331             89,240                   0                  0        18,036,129          175,645            21,624         2,468,080                 0        178,604                        114     0
       100     2,176,000         247,537,133             89,240                   0                  0        18,088,125          175,645            21,760         2,474,478                 0        179,124                        113     0
       100     2,189,600         248,193,941             89,240                   0                  0        18,550,372          175,645            21,896         2,481,047                 0        183,747                        113     0
       100     2,203,200         248,838,843             89,240                   0                  0        18,413,870          175,645            22,032         2,487,496                 0        182,382                        112     0
       100     2,216,800         249,488,830             89,240                   0                  0        17,539,205          175,645            22,168         2,493,995                 0        173,635                        112     0
       100     2,230,400         250,140,530             89,240                   0                  0        18,291,378          175,645            22,304         2,500,512                 0        181,157                        112     0
       100     2,244,000         250,783,740             89,240                   0                  0        17,601,016          175,645            22,440         2,506,945                 0        174,253                        111     0
       100     2,257,600         251,432,042             89,240                   0                  0        17,267,936          175,645            22,576         2,513,428                 0        170,922                        111     0
       100     2,271,200         252,078,639             89,240                   0                  0        16,774,531          175,645            22,712         2,519,893                 0        165,988                        110     0
       100     2,284,800         252,728,636             89,240                   0                  0        17,151,111          175,645            22,848         2,526,393                 0        169,754                        110     0
       100     2,298,400         253,380,339             89,240                   0                  0        17,353,974          175,645            22,984         2,532,910                 0        171,783                        110     0
       100     2,312,000         254,030,331             89,240                   0                  0        19,498,893          175,645            23,120         2,539,410                 0        193,232                        109     0
       100     2,325,600         254,671,832             89,240                   0                  0        19,164,670          175,645            23,256         2,545,825                 0        189,890                        109     0
       100     2,339,200         255,325,231             89,240                   0                  0        21,208,553          175,645            23,392         2,552,359                 0        210,329                        109     0
       100     2,352,800         255,966,735             89,240                   0                  0        17,455,855          175,645            23,528         2,558,774                 0        172,802                        108     0
       100     2,366,400         256,623,536             89,240                   0                  0        19,461,318          175,645            23,664         2,565,342                 0        192,856                        108     0
       100     2,380,000         257,258,233             89,240                   0                  0        19,477,670          175,645            23,800         2,571,689                 0        193,020                        108     0
       100     2,393,600         257,920,057             89,240                   0                  0        22,704,696          175,645            23,936         2,578,308                 0        225,290                        107     0
       100     2,407,200         258,559,952             89,240                   0                  0        22,270,968          175,645            24,072         2,584,707                 0        220,953                        107     0
       100     2,420,800         259,216,738             89,240                   0                  0        21,839,907          175,645            24,208         2,591,274                 0        216,642                        107     0
       100     2,434,400         259,861,630             89,240                   0                  0        22,155,742          175,645            24,344         2,597,723                 0        219,800                        106     0
       100     2,448,000         260,523,540             89,240                   0                  0        22,205,049          175,645            24,480         2,604,343                 0        220,294                        106     0
       100     2,461,600         261,149,738             89,240                   0                  0        21,659,436          175,645            24,616         2,610,604                 0        214,837                        106     0
       100     2,475,200         261,804,829             89,240                   0                  0        21,897,135          175,645            24,752         2,617,155                 0        217,214                        105     0
       100     2,488,800         262,449,730             89,240                   0                  0        23,779,091          175,645            24,888         2,623,604                 0        236,034                        105     0
       100     2,502,400         263,099,741             89,240                   0                  0        22,591,542          175,645            25,024         2,630,105                 0        224,158                        105     0
       100     2,516,000         263,746,342             89,240                   0                  0        22,044,069          175,645            25,160         2,636,571                 0        218,684                        104     0
       100     2,529,600         264,392,933             89,240                   0                  0        23,518,178          175,645            25,296         2,643,036                 0        233,425                        104     0
       100     2,543,200         265,048,043             89,240                   0                  0        23,909,358          175,645            25,432         2,649,588                 0        237,337                        104     0
       100     2,556,800         265,699,741             89,240                   0                  0        23,655,731          175,645            25,568         2,656,105                 0        234,800                        103     0
       100     2,570,400         266,349,732             89,240                   0                  0        22,463,560          175,645            25,704         2,662,604                 0        222,879                        103     0
       100     2,584,000         266,989,539             89,240                   0                  0        23,089,294          175,645            25,840         2,669,002                 0        229,136                        103     0
       100     2,597,600         267,634,360             89,240                   0                  0        22,461,658          175,645            25,976         2,675,451                 0        222,860                        102     0
       100     2,611,200         268,282,744             89,240                   0                  0        24,245,130          175,645            26,112         2,681,935                 0        240,694                        102     0
       100     2,624,800         268,934,435             89,240                   0                  0        22,803,428          175,645            26,248         2,688,451                 0        226,277                        102     0
       100     2,638,400         269,587,817             89,240                   0                  0        24,092,281          175,645            26,384         2,694,985                 0        239,166                        102     0
       100     2,652,000         270,236,142             89,240                   0                  0        23,505,788          175,645            26,520         2,701,469                 0        233,301                        101     0
       100     2,665,600         270,875,939             89,240                   0                  0        21,663,726          175,645            26,656         2,707,866                 0        214,880                        101     0
       100     2,679,200         271,531,027             89,240                   0                  0        22,860,454          175,645            26,792         2,714,417                 0        226,848                        101     0
       100     2,692,800         272,177,629             89,240                   0                  0        22,365,463          175,645            26,928         2,720,883                 0        221,898                        101     0
       100     2,706,400         272,820,840             89,240                   0                  0        22,265,468          175,645            27,064         2,727,316                 0        220,898                        100     0
       100     2,720,000         273,465,739             89,240                   0                  0        24,181,728          175,645            27,200         2,733,764                 0        240,060                        100     0
       100     2,733,600         274,112,331             89,240                   0                  0        20,683,846          175,645            27,336         2,740,230                 0        205,082                        100     0
       100     2,747,200         274,764,026             89,240                   0                  0        18,640,640          175,645            27,472         2,746,747                 0        184,649                         99     0
       100     2,760,800         275,412,340             89,240                   0                  0        18,511,818          175,645            27,608         2,753,231                 0        183,361                         99     0
       100     2,774,400         276,062,340             89,240                   0                  0        19,018,050          175,645            27,744         2,759,731                 0        188,424                         99     0
       100     2,788,000         276,715,730             89,240                   0                  0        18,310,906          175,645            27,880         2,766,264                 0        181,352                         99     0
       100     2,801,600         277,372,540             89,240                   0                  0        18,186,588          175,645            28,016         2,772,833                 0        180,109                         98     0
       100     2,815,200         278,010,642             89,240                   0                  0        18,249,474          175,645            28,152         2,779,214                 0        180,738                         98     0
       100     2,828,800         278,660,641             89,240                   0                  0        18,701,755          175,645            28,288         2,785,714                 0        185,261                         98     0
       100     2,842,400         279,303,831             89,240                   0                  0        18,493,940          175,645            28,424         2,792,145                 0        183,182                         98     0
       100     2,856,000         279,958,946             89,240                   0                  0        18,337,616          175,645            28,560         2,798,697                 0        181,619                         97     0
       100     2,869,600         280,600,440             89,240                   0                  0        18,280,760          175,645            28,696         2,805,112                 0        181,051                         97     0
       100     2,883,200         281,260,637             89,240                   0                  0        18,532,483          175,645            28,832         2,811,713                 0        183,568                         97     0
       100     2,896,800         281,900,436             89,240                   0                  0        18,908,695          175,645            28,968         2,818,111                 0        187,330                         97     0
       100     2,910,400         282,569,152             89,240                   0                  0        18,684,244          175,645            29,104         2,824,799                 0        185,085                         97     0
       100     2,924,000         283,202,140             89,240                   0                  0        19,174,388          175,645            29,240         2,831,129                 0        189,987                         96     0
       100     2,937,600         283,841,942             89,240                   0                  0        18,909,100          175,645            29,376         2,837,527                 0        187,334                         96     0
       100     2,951,200         284,495,326             89,240                   0                  0        18,879,305          175,645            29,512         2,844,060                 0        187,036                         96     0
       100     2,964,800         285,147,045             89,240                   0                  0        18,606,530          175,645            29,648         2,850,578                 0        184,308                         96     0
       100     2,978,400         285,790,241             89,240                   0                  0        21,269,677          175,645            29,784         2,857,010                 0        210,940                         95     0
       100     2,992,000         286,440,238             89,240                   0                  0        21,044,855          175,645            29,920         2,863,509                 0        208,692                         95     0
       100     3,005,600         287,083,440             89,240                   0                  0        19,448,703          175,645            30,056         2,869,942                 0        192,730                         95     0
       100     3,019,200         287,738,542             89,240                   0                  0        19,595,883          175,645            30,192         2,876,493                 0        194,202                         95     0
       100     3,032,800         288,395,340             89,240                   0                  0        19,101,325          175,645            30,328         2,883,061                 0        189,256                         95     0
       100     3,046,400         289,035,142             89,240                   0                  0        18,961,749          175,645            30,464         2,889,459                 0        187,861                         94     0
       100     3,060,000         289,685,162             89,240                   0                  0        18,961,316          175,645            30,600         2,895,959                 0        187,856                         94     0
       100     3,073,600         290,331,732             89,240                   0                  0        19,148,703          175,645            30,736         2,902,424                 0        189,730                         94     0
